uuid,primary_tag,secondary_tag,coherence_score
a27440df5a354b38a0d6780c72e9b6df,적극적 소비,사회적 소비,2
71269eb4fb8340b6ad73b7b62d183ccf,적극적 소비,사회적 소비,2
38bd09cb437f47fbadf474df863d7110,적극적 소비,윤리적 소비,1
1600f7b7e4cd44bd9c96e64660994470,적극적 소비,사회적 소비,2
307a2dddda964d9fb6797c553e966064,적극적 소비,사회적 소비,1
3d9934afca8b430a945e69b25b785754,윤리적 소비,,0
f037d82bae5f4a29bc33fb6baf5b97b7,사회적 소비,적극적 소비,2
20bc10ba00d34f6c93d98055a7dc9bc9,사회적 소비,소극적 실속,2
fdd0d06e5c574a2a9fd14e17010e5bb1,사회적 소비,적극적 소비,2
9481c2af2d8146beb788b51023397725,적극적 소비,사회적 소비,2
541ba0b022284dcf8f7fcc5332433800,적극적 소비,사회적 소비,1
a25b4c73479c457c87a1568a303ade01,소극적 실속,사회적 소비,1
54ae403574e04b93b0fa096401c6373e,적극적 소비,사회적 소비,2
45ef2148517f48638bbdce46849b1b84,자기 중심적,소극적 실속,1
9c2ad71dd977441f91a6569ae62c05c5,적극적 소비,사회적 소비,2
f0a7264339a447699b9ed4856821b0b4,사회적 소비,적극적 소비,0
25984a1e34de4364beeb81be37d8b840,사회적 소비,적극적 소비,0
06b4661609a64479b7f3ec155f143e72,적극적 소비,사회적 소비,1
6e62e65228944be68582b7c59aa3ad49,사회적 소비,소극적 실속,2
4a61c3a3e09f4c7fb97bf01e489d26fe,적극적 소비,사회적 소비,2
89d69f1ed4f645a6928be91398f01bd4,사회적 소비,소극적 실속,2
db3aae907fe34d6ba7d0ebeb9fd8c890,사회적 소비,적극적 소비,2
6539ef5f74e840de883516207ce1d6dd,적극적 소비,사회적 소비,1
0f55c7c13f4f45ad861f715ad947fe50,적극적 소비,소극적 실속,0
da883d7f1f3e46cf8c71cf0edbc51659,윤리적 소비,사회적 소비,2
090dc5dc1a6449ef9dcf2ac96547fbbd,적극적 소비,사회적 소비,2
e0d3efe1d592451a801124f68424144b,소극적 실속,자기 중심적,1
e11020acb87f45d7ad8a5ca9e8a7b585,적극적 소비,사회적 소비,1
4e220d3c6d9d4348bbeabadd257d7262,적극적 소비,사회적 소비,2
d9001381aabe4c2ea9d93ee68b604e11,사회적 소비,소극적 실속,2
a344e34c8c7445358cf643ce753bd31e,사회적 소비,소극적 실속,2
3e0b412707f94e7ca204b33fd0ee0800,사회적 소비,적극적 소비,2
6d39b950b4c642019925299cb7a4bc51,적극적 소비,사회적 소비,2
2fb272f714524ca5bfa9fd37b01b510f,자기 중심적,소극적 실속,1
cb34a4ec30db41a5bfd8976a54198756,사회적 소비,윤리적 소비,2
d6aef0ecb0a14e37aa4ecacbc64d0dcf,적극적 소비,사회적 소비,0
8a959c3206354236a34a131889f8af64,소극적 실속,사회적 소비,1
d9abdf008dd8430bbed1beba57b4ad88,소극적 실속,적극적 소비,1
7fdfe774fb4441eab55aa79bd3253147,적극적 소비,사회적 소비,2
e2ab8c4c885e41f282d547821c68f692,적극적 소비,사회적 소비,0
fd526636bd7a4246856820df5ac8d94b,사회적 소비,적극적 소비,2
8171b30386c141679c81650f54628595,윤리적 소비,,2
a72e37f465c74fe7a83c87c828d8c692,사회적 소비,소극적 실속,2
7ed8a95a12624eec8a9f4961a541e6ab,사회적 소비,소극적 실속,2
6c883dc6c00b42478c312f87d8f25eab,사회적 소비,소극적 실속,2
fe964460494a44729ca7ebb28bdea8ac,적극적 소비,사회적 소비,2
8bbda4d347954dfb9ab85393e7977988,적극적 소비,사회적 소비,1
025b3d77f1434896a18239c6f0516843,윤리적 소비,,2
75e457e6ca8444b5b280faf574a2980b,사회적 소비,소극적 실속,2
6080a663929646e4a4a3f9fca03ed529,사회적 소비,소극적 실속,2
8c68f16f5f354223a884ee5663f1c62b,사회적 소비,적극적 소비,2
11ff0b4ed0344459a11bd266c005fb2e,적극적 소비,자기 중심적,1
e0e7014afda545f8a8470f1ddd865cf6,적극적 소비,사회적 소비,2
6d803481d21948fca9714dc68ac866dd,사회적 소비,적극적 소비,2
5e8b33bfd9fc4bf6a72f8c00e1328baf,사회적 소비,윤리적 소비,2
144f37d35ec64d92a1fb488fbbb5c138,적극적 소비,사회적 소비,1
f2e83c21272c4c71af0926e28089921f,사회적 소비,소극적 실속,2
de08feed8f4b49bfaf2f32ad222bea91,윤리적 소비,사회적 소비,2
67718070b4ee44f4ad8affb58d5ddddb,사회적 소비,소극적 실속,2
05756b72ef0545b291fe2b712d0f2db0,적극적 소비,자기 중심적,2
c02554fbec4e4676a6ef1b19963fb3bd,사회적 소비,적극적 소비,2
186f285a16394462813e3f5c3f63530e,적극적 소비,사회적 소비,1
6130e78dfcbb4f73a14774cd3d1300e6,자기 중심적,소극적 실속,1
762dd09b041742b799eee682dcaf63b2,적극적 소비,사회적 소비,1
4df4a5c5319741a1bc74d2ea14451698,소극적 실속,사회적 소비,1
a36d4258f2db4c679329c819d9f540ef,윤리적 소비,사회적 소비,2
c368fd4d1efe4a18bef23bfc24f14e11,사회적 소비,소극적 실속,2
9cb9e1d7fcd04b999bdd38c833847273,적극적 소비,사회적 소비,1
999492a537714ac599a4648507f8a33e,적극적 소비,사회적 소비,1
8f96ddb1de30495a9204923854a6a09a,사회적 소비,적극적 소비,2
2db62317d6c1477d984994e367f10966,적극적 소비,사회적 소비,2
3fe7390b71224787885237175f43fb7b,적극적 소비,사회적 소비,1
0722817a7710438aa1421e435af7b042,적극적 소비,사회적 소비,1
9e1b2521820b418a87916f1458049124,소극적 실속,사회적 소비,0
59d82409fb234e58a88b2cfb79ce7958,사회적 소비,소극적 실속,2
af0c2383023f40a3bc7fb7f64853520f,적극적 소비,사회적 소비,1
c9f91d0752fc4a02ab1a2fa7506d543d,사회적 소비,적극적 소비,2
d906a9aae545428f868d2f4b4dfe00fe,소극적 실속,사회적 소비,1
18cdf56c67244efa9eb5f60f2a230b3f,사회적 소비,적극적 소비,2
6cea3989d7b1443e9e871987b1205a24,사회적 소비,적극적 소비,2
a54c4e6eead44c8ba2bf99ebc53a0a8a,윤리적 소비,,2
a5b31c9458ac45e0af94a41c82166b4b,적극적 소비,사회적 소비,2
d0a04e3b07454396b9214edb47b0fab8,적극적 소비,사회적 소비,2
9274139929df463ebe78b9621a751919,적극적 소비,사회적 소비,1
eb5f7f821959495aa707b0a1a12207d4,사회적 소비,적극적 소비,2
1b29528598654c0ca44e3e23f54947ff,적극적 소비,사회적 소비,2
9a36b5a8a9cb4ecb875674c1abd46c10,사회적 소비,윤리적 소비,2
3da0832ec42e4efd923ec01974f728e4,적극적 소비,사회적 소비,0
f78e457f14fc4145af01828b62080df4,적극적 소비,사회적 소비,2
8c0f9fa6a5604b39b055a9ce672aa43d,적극적 소비,사회적 소비,2
241372128751418eb3eab3cea26676bc,사회적 소비,적극적 소비,2
9b95dcc4600d42f2a86de1c592570104,적극적 소비,사회적 소비,1
81d06602e65f4739859bb23abb2cd091,적극적 소비,사회적 소비,2
191d7265a9824042ba81b8bfa58ad6e4,사회적 소비,적극적 소비,2
03d06eeab4df42889c230fb096124928,사회적 소비,소극적 실속,2
086ba609892046a682c00ed9e6d6d180,소극적 실속,사회적 소비,2
f75ca7a71f63469cbf74c99c430bb598,적극적 소비,사회적 소비,0
3449c176b1404d909abc7fe60f2f6681,사회적 소비,소극적 실속,2
9457be1c630e492caa76f17d70628038,적극적 소비,사회적 소비,2
0bb88aff8058412dabb32cd2b784073f,윤리적 소비,적극적 소비,2
dda29edd7b9b4cbb905cfa423ebf3f30,사회적 소비,소극적 실속,2
56414022d87842158feb6f3102292e4b,자기 중심적,적극적 소비,0
7ee3a8c8dd2d4acda0397a0a1016aac6,적극적 소비,사회적 소비,0
8285d5af79f145a78d297af8763c1109,적극적 소비,사회적 소비,2
23129cee15824cb282764ee742d56da5,적극적 소비,사회적 소비,2
b1f163e9859544f9bdc55269c31ce16b,윤리적 소비,적극적 소비,2
718aa67402f941a284f5b674aa57c929,사회적 소비,적극적 소비,2
1ade5a92585f457fb37d64729c244273,윤리적 소비,사회적 소비,2
0533dd4053a644d9a3b13965bff136eb,사회적 소비,적극적 소비,2
e30442cddfb44cce85493697bd5b1680,사회적 소비,적극적 소비,2
04820f28d0964326b9636823684ab0d6,사회적 소비,소극적 실속,2
84dc556f51e941d4bdfe5a6dd7614a72,적극적 소비,사회적 소비,2
77387cd7e7be4f7a939323fb4e37b533,소극적 실속,사회적 소비,1
ea7de57e9f304638b67d0a66974cc9a1,사회적 소비,소극적 실속,0
ea1dfedd3a57439fa9fd82feb1c6795c,사회적 소비,소극적 실속,0
f555a64029d14cfcb128a24389aeae1c,사회적 소비,소극적 실속,2
b379fe2a2c48411c9113c8222d7e52ac,사회적 소비,적극적 소비,2
df54c98c4eed4f74a385bc541bc54ac9,적극적 소비,사회적 소비,2
97a8ecf08f5d422da9ab08cb52d93834,사회적 소비,소극적 실속,0
abdf3f12660e4dddaf8cbcc4b83f9e4b,소극적 실속,적극적 소비,2
fc6006346cf8453f8e40ab0a6c646d1b,적극적 소비,사회적 소비,2
ae4695efbca64b4f804cc759ce99e672,적극적 소비,사회적 소비,2
afe0282772db4751a8620c6de5440be0,윤리적 소비,적극적 소비,2
8762b07e64ad409092fded012a5b869e,사회적 소비,적극적 소비,2
43c751cced1946bb8fd2f292e7cbe1e8,적극적 소비,사회적 소비,0
7c6ea9ca87674b84ac8006c204f76c70,윤리적 소비,,2
5382d857b6cd4a7db511c11b5cd43c94,사회적 소비,소극적 실속,2
a68ab95182e64487ab6e649e8929e8b9,윤리적 소비,,2
bf49b153c461445383abca107fc4b4a8,사회적 소비,적극적 소비,0
2c71ea8925b541d6ad44b956f9e73f2a,적극적 소비,사회적 소비,1
1b9aae210e534688a72057e69b69f3a8,사회적 소비,소극적 실속,0
6599ec8b57cb47eb8cd09eb46f8ff761,적극적 소비,사회적 소비,1
edcf6988b91e4ce2928ccbe3bdec5ea1,사회적 소비,적극적 소비,2
8e7602b278e9447aa943676133d69441,사회적 소비,적극적 소비,2
ae20b65944df4d959968b36b071630fd,적극적 소비,사회적 소비,2
9df581ad46f9495a91622b69af232656,사회적 소비,소극적 실속,2
68435b26066f45849cc2787b85df8e5b,사회적 소비,소극적 실속,2
90cda1d24f1247fc9ec4f757860c5725,적극적 소비,사회적 소비,2
f3f9f3cd31d344eb931c67ba17195c5e,적극적 소비,사회적 소비,1
85cc3fa3ea1248ca86f9d06296a76ec2,소극적 실속,사회적 소비,0
3a6efe02573744899393d1ff9f6d3f2a,사회적 소비,윤리적 소비,2
f1a8fbcebdbb488cbdec03124f2289cc,윤리적 소비,적극적 소비,2
a87996c352ab4dc18711c3f2ea29a6c4,적극적 소비,사회적 소비,1
c4a2ce2f31ff400aa66ad3489a8f76aa,적극적 소비,사회적 소비,2
a8c4f491eb5e4d6e9fa2abc6217a6ce1,사회적 소비,적극적 소비,2
99945e554f44417c8a2aacfc5d90cfc7,사회적 소비,적극적 소비,2
8fdd96540d94459fa8fec552f5526ce2,사회적 소비,적극적 소비,2
a144223da824434fa2cf6433d42f57a4,사회적 소비,적극적 소비,0
153990652bcb4026917166ef36a6059b,적극적 소비,사회적 소비,2
0851d131dab14052a2e9e3efd569b3ee,적극적 소비,사회적 소비,2
1a24f726d5eb4aa6b96e3aef0e918d70,사회적 소비,소극적 실속,0
4897737f52d14f088140a6e1dea1f62b,자기 중심적,소극적 실속,0
b0a4f3867b4c4bd1bf02690857d411cd,사회적 소비,적극적 소비,2
17bc9871feb746ffb71cf8d51f4e2303,윤리적 소비,적극적 소비,2
a3da474f35b44e5c82f6a617775b727e,소극적 실속,적극적 소비,0
b49dfe9cde8746519c15f24caef7edfa,적극적 소비,사회적 소비,2
8bccfd71851d4719ba81f3f74ddeedda,소극적 실속,사회적 소비,2
45a4d3dc1ad749e281468848fbaaec70,적극적 소비,사회적 소비,0
6674779c3c5c460eac914d75aa506619,적극적 소비,사회적 소비,1
b0fab972262346de87622834eea25b1e,소극적 실속,사회적 소비,1
2d87c2e38ecb4164a9c2bb3ab2f00be1,사회적 소비,소극적 실속,2
069f691311f4482ea127fa297264e2e7,자기 중심적,소극적 실속,1
0dc84e6f83b54f3f818b76e8b23e1c81,윤리적 소비,사회적 소비,2
92a39670cb3f4456992ed106119f2f42,소극적 실속,적극적 소비,1
c86c97654fa14782be8df7f30f844feb,자기 중심적,소극적 실속,1
da15f2acc5944a2f875ba79c13c6ff3c,적극적 소비,자기 중심적,2
89a897d020974f79bb2c531c630fdbd9,사회적 소비,소극적 실속,2
9d5c1375ccf54beaa2e3aca51a96b1fa,적극적 소비,사회적 소비,2
13d4cee50c3d4764bdba88a700aafb19,적극적 소비,사회적 소비,2
6912c5dbf0f2459d87c4072bddf8059d,사회적 소비,적극적 소비,0
836356cd14c045f2b34ce6e7d804a768,적극적 소비,사회적 소비,1
44fb484c7f08453487842afacc82dbf7,적극적 소비,사회적 소비,2
271f43cf76b04e1a96b230e03301f94b,소극적 실속,사회적 소비,1
db9201fcd34045fdbaa475703f4dabf3,소극적 실속,사회적 소비,1
936471d4a6af4da59a9f30cb3e67414d,적극적 소비,사회적 소비,2
3d540150046c42f5a8d6a6fab7146e6a,적극적 소비,사회적 소비,2
ec03f6bc1de54c59bca5334ca22baa18,소극적 실속,적극적 소비,0
95337d2ce484453490264d4907562ac8,자기 중심적,적극적 소비,1
204afd8157f74f839d36572dcdd0a7ce,소극적 실속,사회적 소비,1
536f3ae3b14d4a8f8b89139f9a2b135f,자기 중심적,적극적 소비,1
0bef348d13014a499f49b0f32abf7252,적극적 소비,사회적 소비,1
3776345327ca463d8d3b12c3ebda7b9a,소극적 실속,사회적 소비,1
9390c0e9bb344d119be46ef9e6203327,소극적 실속,사회적 소비,1
fa48f11066e745c4b11027c4f48fc5f5,소극적 실속,사회적 소비,2
396a5ba38d3b47a28002d26885af2460,소극적 실속,사회적 소비,1
380317b083ec45f6a1ce7634d35b76e0,사회적 소비,적극적 소비,0
e36c9be4be4a4fc5bc584b32eb64c5f7,적극적 소비,사회적 소비,2
d5ae37a296bd4b9aad390dba1fb9a758,사회적 소비,소극적 실속,0
e3e01cdbd5654b1fb6564699a83e13bd,사회적 소비,소극적 실속,2
63cb2c3c447e448ba571a0c663a7e4a6,윤리적 소비,사회적 소비,2
66124aaa153e4440b40029c5952c75b7,사회적 소비,소극적 실속,2
a75dfc1f037a44c2b1287cba10385b25,적극적 소비,사회적 소비,2
2079aee0449c45a6990973be5c882339,적극적 소비,사회적 소비,2
35e90894be314625bb20dd1d27b1d6dd,자기 중심적,소극적 실속,0
055038211c3f4815b321e2c923aaede5,적극적 소비,사회적 소비,2
99c41b6d01b04dfd835865913549dca2,사회적 소비,소극적 실속,2
1a96d548804049ed8ad873b33155f50a,적극적 소비,사회적 소비,1
d512d596e8954553b7dca081bf0da97b,사회적 소비,소극적 실속,0
53588216316845ccb8c91a34ae8f299e,적극적 소비,사회적 소비,0
816a4fac33844bfdb6ff78c6735c179e,적극적 소비,사회적 소비,2
8ae203f0081d431c999179affe148b30,사회적 소비,적극적 소비,2
f6f5f5e1343f4c8abe3ab394c4ce90a3,적극적 소비,사회적 소비,2
f28265c3ae254542b83f7ef95273c15a,윤리적 소비,,2
14b260752b0e4eb7afac3f83b41f1413,적극적 소비,사회적 소비,2
7f2128f3c20647d9a3a0f7150e921bdc,소극적 실속,사회적 소비,2
b0b1d9927f2c43dba4efb73856ea80f7,적극적 소비,사회적 소비,2
4748c4cec7174a298544152416336e60,사회적 소비,소극적 실속,0
a74d871fb90d4674a4ad0786798e65dc,사회적 소비,적극적 소비,2
e111e862ec08403598845f114966561b,적극적 소비,사회적 소비,2
77aa101e69bc4a38b956fbb8ae86f962,적극적 소비,사회적 소비,2
cd481fea0b01490eb40159da368b3a9e,적극적 소비,사회적 소비,2
832137e3fc00446289549156d150010b,적극적 소비,사회적 소비,1
2d38c31a18b8400e9771d899fd7b2b7a,소극적 실속,사회적 소비,0
dba2f0c1be564671bb75ba9b36682a05,사회적 소비,소극적 실속,0
93fafb5b4d5c40799cf71ca3f363df21,적극적 소비,사회적 소비,0
c99aad5d4b8c4cb8a5e801a5e638751c,사회적 소비,소극적 실속,0
9abe445bd47f4a09acfbd861afe3222b,적극적 소비,사회적 소비,2
f8fb114ae73b47c78bf0c7e425035845,사회적 소비,적극적 소비,2
474f892449134a7e9b4a48fc8a9d91be,윤리적 소비,,2
f95af25ef18748dcafcd914fc3ba4aaa,소극적 실속,사회적 소비,1
3d9f252c786c42768d52d03faa642893,사회적 소비,소극적 실속,2
d4529217e1b346598039bce7436eddb3,적극적 소비,사회적 소비,2
fab3f9919ddf46f283ed1876a7924077,소극적 실속,사회적 소비,1
7e15aa642113417dafc4f0ae34a178ee,적극적 소비,사회적 소비,2
cf69619ff0ba47c79a538ed777bfffee,소극적 실속,사회적 소비,1
b335839603be40cb97196b871bed972a,적극적 소비,사회적 소비,2
9c816aede58942cc9ed4c760653e952c,적극적 소비,사회적 소비,2
96971b3f6a7548b0ab6885510ada798d,사회적 소비,소극적 실속,2
325ee2155e9c46e2a6eb99325cd98e13,적극적 소비,사회적 소비,2
78b6b9aa96e946ff873ef36a82e0f794,사회적 소비,적극적 소비,0
4f2b28a7fc2c47ce8c2726e1fcba0e45,적극적 소비,사회적 소비,2
4441667248f14aadb9ced9ff93b58b8a,소극적 실속,사회적 소비,0
4590f382837e4d4fb2e5bd2ec24b0df2,사회적 소비,적극적 소비,0
513cf213cb38411c8413fa6f29869d74,적극적 소비,사회적 소비,2
a928164c7cfb4a73b000d6e8243f1383,소극적 실속,사회적 소비,1
9de6ec890ead4a1cbe6e7896328dd547,소극적 실속,사회적 소비,1
e9681287d16c404b84293be058498b27,사회적 소비,소극적 실속,2
23336b1fb0a74c5ca0f42111d1adfb72,적극적 소비,사회적 소비,2
ed26739919d44d1cb8fd2ed3e2689f02,적극적 소비,소극적 실속,1
e4dd214f071f472abe4850b1b3e3efb0,윤리적 소비,사회적 소비,2
b2ed99ba19734a77bd009f46f5129229,적극적 소비,사회적 소비,2
50816259d9ff4ed986799e9f87e57072,소극적 실속,사회적 소비,1
f2f353e6896e40a8992299b7dfd74750,적극적 소비,소극적 실속,2
a13f9222508c4523a433f3ec1bb1bad4,적극적 소비,사회적 소비,2
11dccbd0ac4e436998494a02a9f3a267,사회적 소비,소극적 실속,2
9b1da23f422a47f6bbcf687e0a36e26b,적극적 소비,사회적 소비,2
3805b45db2b84527bb75d6ff289b4c3b,적극적 소비,사회적 소비,1
a2fb37d369354572b28491132b525de3,사회적 소비,적극적 소비,2
adee51754f6f4effb8f125395db2d409,사회적 소비,적극적 소비,2
3b45375411f3440f82ea4bfa34b17388,적극적 소비,사회적 소비,2
00c401b63eff429ab66817e4bcbe1a59,사회적 소비,적극적 소비,2
235251b643b741f38f76a59495f17e6d,사회적 소비,소극적 실속,2
ad87a8c6e1c84d32a7b140982a78ffe2,소극적 실속,사회적 소비,1
b451657df0ff44099aad347d54f75588,적극적 소비,사회적 소비,2
951de79ca6bf4d448177f95d088436c6,사회적 소비,소극적 실속,2
76cc39e027db4397902e970175c2ceb0,적극적 소비,사회적 소비,1
ab10718c969742c092dbcb12b7c651f0,적극적 소비,사회적 소비,2
8e7592ab41ef4792aafb9ea19d690986,소극적 실속,자기 중심적,1
4dfcffffab62464782f79c5185dc10e7,적극적 소비,사회적 소비,2
62fc08529b3d476dac5c48551d0f1195,적극적 소비,사회적 소비,2
1e62d5ce3a634505917372115fc881c7,소극적 실속,사회적 소비,1
7db013d366fd47e2b6f9f606a368770f,윤리적 소비,사회적 소비,2
1e11f4bff0c94885ac9b369bd82f6d1f,적극적 소비,사회적 소비,0
e567f28138a344fb8ac7221a2307f026,적극적 소비,사회적 소비,2
c3e0eefbaedf4df0aa3927ebf885f4f0,적극적 소비,사회적 소비,2
c49bacac5c4b4fd9b8d2beea62312cf2,적극적 소비,사회적 소비,1
c96d9e32c673457a9a8bcdcf19fd04cb,적극적 소비,사회적 소비,2
68664378f73841308f727f2db5cb2404,소극적 실속,사회적 소비,1
8afa0b372b48498eb034118fa6d118cb,사회적 소비,소극적 실속,2
88600f19e41a4715a73f2b874853fef8,사회적 소비,소극적 실속,2
39698b33bbfe4d37b4d4eaac97ba2ec2,소극적 실속,사회적 소비,0
f0de072de62f4a6e866cc38f9f372c29,사회적 소비,소극적 실속,0
b560adad0d914b06bc754726f2f35962,사회적 소비,적극적 소비,2
862e74f08be7422893eeabe3b891f4b3,적극적 소비,사회적 소비,1
34d5370ee0e6410092367b72e473a60d,사회적 소비,소극적 실속,0
d18fc06df92849348a6c9b446f8ed2ea,적극적 소비,사회적 소비,1
1f9c5ccacfcd4682a615533c15e62970,적극적 소비,사회적 소비,2
18faa4eaec5d400681c03012923d5cd8,적극적 소비,사회적 소비,1
2f368f818d574aadb150d2458f4d12aa,사회적 소비,소극적 실속,2
44aaf907016d49db851cdeb728f12946,사회적 소비,적극적 소비,2
081bafc91d034061837f928458ac5bc5,적극적 소비,사회적 소비,2
8a13a14e4728460f9f807936ae842553,소극적 실속,사회적 소비,1
25f2dd3fec324e9090c3ab39180af5a3,사회적 소비,적극적 소비,2
da8898bee9804034891cdf7ca28b6455,사회적 소비,소극적 실속,0
53f4f009735e400ebfb1cb1417187cd9,소극적 실속,사회적 소비,1
5bd3c79df07342be9f952405f7a7dc6d,소극적 실속,사회적 소비,0
249361327a704a01ac63880dd623079d,윤리적 소비,,2
063d626b1b334f47ae773dca18334ddf,사회적 소비,적극적 소비,2
4e37c57b6b864a90a436758cd72603b7,사회적 소비,소극적 실속,2
0da26402a55040baa1c5083727f8dd26,적극적 소비,사회적 소비,2
f4193ed73e02456aa81d266537f955ff,사회적 소비,소극적 실속,2
b839368a752c41939ef2a0b5290e1676,적극적 소비,사회적 소비,1
75139252212d4ac3bf7838e95c55fdf3,소극적 실속,사회적 소비,1
4f93fe23176c434681faf1550e56e407,사회적 소비,적극적 소비,2
fb0b78069e904eefa549aa5da35708c8,윤리적 소비,,2
1acdb2bf318746ac8e238d4332f96e46,자기 중심적,소극적 실속,1
0d1920923b5f44e0850cffb073b310e5,윤리적 소비,적극적 소비,2
39b63afd2f614d348135b78807613a18,사회적 소비,적극적 소비,2
0207b6348d4140e8be3a9180d845983b,적극적 소비,사회적 소비,2
742624ed5f8c4aa2877a988a42bae05d,윤리적 소비,,2
2ecb3aff20c74a82b5509a5e2df7b6a6,사회적 소비,윤리적 소비,2
e001fab8fcca442dada07037bd2eab39,윤리적 소비,,0
ac7750713a91431893a4eb7e0100f205,적극적 소비,사회적 소비,2
f5e83628f9c0485fb21945fea43af34b,사회적 소비,소극적 실속,2
0768e1cd4c4f4c1e92a1ddd2eef1efb7,사회적 소비,적극적 소비,2
8ec956a681094d258ab6e96b5552cf94,적극적 소비,사회적 소비,2
daff75d011464de98163174d817b5ee2,사회적 소비,적극적 소비,2
1a861d0bf83c47b4aa047b87b09fb395,사회적 소비,적극적 소비,0
ed566d7c1a0c477c92c5da51fae35447,적극적 소비,사회적 소비,2
52cd547162de42d68d4c4cccd14a1989,적극적 소비,사회적 소비,2
5d789761cc2a46459e5c441f339579d0,사회적 소비,소극적 실속,2
ef0254362b6f48a5a469fb00ac2c6ba7,적극적 소비,사회적 소비,0
33355de6d474482d87e890e5b3bb87bc,사회적 소비,소극적 실속,2
0ceea8656587480d8570ac1d657a7a83,윤리적 소비,적극적 소비,2
3d544e82d7a54287ae81857703944117,적극적 소비,사회적 소비,1
783483c775364392bc4da9d0cd5c1ed5,사회적 소비,소극적 실속,2
5c203148ee014129881d9132a92579f5,적극적 소비,사회적 소비,2
345d6d2c899143ad9748877e1a601545,윤리적 소비,사회적 소비,2
57be46376483494185e5951b70ae493a,적극적 소비,사회적 소비,1
8e4c06d2ba1e4b5a8574412ad59e14d7,사회적 소비,윤리적 소비,2
0bd54e5ee44147caa510160672089183,사회적 소비,적극적 소비,2
32920da003ab4a809a5a655234d89244,적극적 소비,사회적 소비,2
e2221cdb2d2a4d2eb1148e35794d4b48,적극적 소비,사회적 소비,0
981e1a5e36dd4abf863cd0e484de071b,적극적 소비,사회적 소비,2
dee05968ff2347268943e2eebcfd62ed,소극적 실속,사회적 소비,1
96a62c89ade74feaa5426d91d1513c3c,적극적 소비,사회적 소비,2
142dfe7cc91847d49883139784360d5a,사회적 소비,적극적 소비,2
b2143bf8e0f348a4bc3124311540998a,적극적 소비,사회적 소비,2
73b90def96204fcbb197da9e922c82a7,적극적 소비,사회적 소비,1
ecf8c0e5d99940bea37c512982c29fdd,윤리적 소비,,2
9b01788cd7b745caa475247f488d57f7,사회적 소비,소극적 실속,2
452272b77aa741ed8f38affb491b8389,적극적 소비,사회적 소비,1
ee7bdb5568034f918c992984149f79fd,자기 중심적,소극적 실속,0
e1406ec5c2274a8e947f796c9dcf81f8,사회적 소비,소극적 실속,2
edab45f01e2546b2a792e969ee8b35a7,소극적 실속,사회적 소비,1
f9cdb3df7fed42ae907cc3534af071f7,소극적 실속,사회적 소비,0
d4fd83889bfd49c0ac183803e0245571,사회적 소비,소극적 실속,2
a5c5e03caefb4977bbd010228f575f33,소극적 실속,사회적 소비,1
0a615999c81741b69e0cc8d6de8bb61d,적극적 소비,사회적 소비,1
33ad3ff10eac4c95bbdbbcc40431d493,적극적 소비,사회적 소비,2
a491323e5b79419698655bf7752c8ab0,사회적 소비,적극적 소비,2
d5cc1320973347c2b3014136a2103195,적극적 소비,사회적 소비,1
f2dbbc626b014b21abfc5609664f5ced,사회적 소비,소극적 실속,2
ec651eb23f1f4b47bf08b2983cdecb76,적극적 소비,소극적 실속,2
c541fcbba10d490582d22b2f4fb6e96f,사회적 소비,적극적 소비,2
3c4aea1bb3b3428bbbf0a2de4215e5e2,적극적 소비,사회적 소비,2
5542a551da174110806797b4a8faf217,사회적 소비,적극적 소비,2
bff1aa76529c46cfaf07da2d997d281a,사회적 소비,적극적 소비,2
f433bc03acec4acfbfd99d6b3c73a893,적극적 소비,사회적 소비,0
2999de9eb1b8430e9ce6ffcfd94ec5d3,사회적 소비,적극적 소비,2
49aab9f54ef7464eba1f2d6f0404ec9d,소극적 실속,사회적 소비,2
15a5297206364f10b90e328650210c7e,사회적 소비,소극적 실속,2
132d390adc0f44c0a6a8b8b695354b68,소극적 실속,사회적 소비,0
26d742c37ee346f39ded86b61f897b40,사회적 소비,소극적 실속,2
40a67301a73d4bf2b5da889a0c3467b6,소극적 실속,사회적 소비,1
440186458ac7425b96799714b3bf0f20,윤리적 소비,,2
777403f8a52849209c8afebf6d0af594,적극적 소비,사회적 소비,2
5c160a71b8654f3597c808392d93c863,적극적 소비,사회적 소비,2
190bcf0043194c7789f3955c0e1e1635,소극적 실속,사회적 소비,1
49cb8d4ffc9947738e519812fae48ed0,적극적 소비,사회적 소비,2
4808854ff2bd4f568fda1f99b3e7fdac,사회적 소비,소극적 실속,2
f6cc77cfc86a4e209cbb12940c9dd33f,사회적 소비,적극적 소비,2
a26a848a39104c0eb44cbfe4dcef4e46,사회적 소비,소극적 실속,2
fac6272c4d144bf8add2bc4c186c0d6d,사회적 소비,소극적 실속,2
4b0a5cf99286409699153fb376d8d9cb,적극적 소비,사회적 소비,2
eb8907aba3674949ade02ee83b9a1838,적극적 소비,사회적 소비,2
6b3f95c6445d4ed2a2be953379a38e97,소극적 실속,사회적 소비,0
eadff1d4e7d4425c89d9ecc9cddd4a62,사회적 소비,소극적 실속,2
5b6d34c6031b4c02928a59d121388a4e,적극적 소비,사회적 소비,2
c48ce920cc81403f99a45caade1b6193,적극적 소비,사회적 소비,2
2af369d54cbb4ec1b6fafc28b48e7563,적극적 소비,사회적 소비,2
c58e43a0860f43faac8420e4479d6ed6,적극적 소비,사회적 소비,2
